"Original URL","ID","Transformed Markdown File"
"https://docs.marketo.com/display/DOCS/Understanding+the+Content+Tab","14352615","welcome-to-marketo-docs/product-docs/marketo-sales-connect/analytics-(msc)/understanding-the-content-tab.md"
"https://docs.marketo.com/display/DOCS/Create+a+Campaign","14352618","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/create-a-campaign.md"
"https://docs.marketo.com/display/DOCS/Using+Tasks+in+Campaigns","14352619","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/using-tasks-in-campaigns.md"
"https://docs.marketo.com/display/DOCS/Understanding+Send+Options","14352621","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/understanding-send-options.md"
"https://docs.marketo.com/display/DOCS/Skip+Weekends","14352622","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/skip-weekends.md"
"https://docs.marketo.com/display/DOCS/User+Access+Details","14352623","welcome-to-marketo-docs/product-docs/marketo-sales-connect/admin/user-access-details.md"
"https://docs.marketo.com/display/DOCS/Delete+a+Template+Category","14352627","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/delete-a-template-category.md"
"https://docs.marketo.com/display/DOCS/Enable+Category+Sharing","14352628","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/enable-category-sharing.md"
"https://docs.marketo.com/display/DOCS/Customize+Template+View","14352629","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/customize-template-view.md"
"https://docs.marketo.com/display/DOCS/Delete+a+Template","14352630","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/delete-a-template.md"
"https://docs.marketo.com/display/DOCS/Merge+and+De-Duplicate+Categories","14352631","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/merge-and-de-duplicate-categories.md"
"https://docs.marketo.com/display/DOCS/Favorite+a+Template","14352633","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/favorite-a-template.md"
"https://docs.marketo.com/display/DOCS/Add+an+Attachment","14352634","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/add-an-attachment.md"
"https://docs.marketo.com/display/DOCS/Add+an+Image","14352636","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/add-an-image.md"
"https://docs.marketo.com/display/DOCS/Add+Auto-Unsubscribes+to+a+Template","14352637","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/add-auto-unsubscribes-to-a-template.md"
"https://docs.marketo.com/display/DOCS/Create+a+New+Category","14352638","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/create-a-new-category.md"
"https://docs.marketo.com/display/DOCS/Create+a+New+Template","14352639","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/create-a-new-template.md"
"https://docs.marketo.com/display/DOCS/Archive+Templates","14352640","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/archive-templates.md"
"https://docs.marketo.com/display/DOCS/Create+a+Follow-Up+Email","14352641","welcome-to-marketo-docs/product-docs/marketo-sales-connect/templates/create-a-follow-up-email.md"
"https://docs.marketo.com/display/DOCS/Add+to+Marketing+Campaign","14745611","welcome-to-marketo-docs/product-docs/marketo-sales-connect/campaigns/add-to-marketing-campaign.md"
"https://docs.marketo.com/display/DOCS/Make+a+Campaign+Visible+to+Sales+Connect+Users","14745655","welcome-to-marketo-docs/product-docs/marketo-sales-connect/marketo/make-a-campaign-visible-to-sales-connect-users.md"
"https://docs.marketo.com/display/DOCS/Salesforce+Diagnostics","14745730","welcome-to-marketo-docs/product-docs/marketo-sales-connect/crm/salesforce-integration/salesforce-diagnostics.md"
"https://docs.marketo.com/display/DOCS/Algorithm+Goal+Settings","14745750","welcome-to-marketo-docs/product-docs/predictive-content/getting-started-(predictive-content-and-content-ai)/algorithm-goal-settings.md"
"https://docs.marketo.com/display/DOCS/Sales+Connect+Customizations+for+CRM","14745793","welcome-to-marketo-docs/product-docs/marketo-sales-connect/crm/salesforce-customization/sales-connect-customizations-for-crm.md"
"https://docs.marketo.com/display/DOCS/Creating+Workflow+Rules+in+Salesforce","14745823","welcome-to-marketo-docs/product-docs/marketo-sales-connect/crm/salesforce-customization/creating-workflow-rules-in-salesforce.md"
"https://docs.marketo.com/display/DOCS/Sales+Connect+and+GDPR+Compliance","14745825","welcome-to-marketo-docs/product-docs/marketo-sales-connect/people/sales-connect-and-gdpr-compliance.md"
"https://docs.marketo.com/display/DOCS/Release+Notes%3A+Spring+%2718","14745959","welcome-to-marketo-docs/release-notes/2018/release-notes-spring-'18.md"
